Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,temperature_max,precipitation,windspeed_max,nuitees_hotels_france
INN29873,2,0,0,3,Meal Plan 1,0,Room_Type 1,193,2017,10,15,Offline,0,0,0,65.0,0,Canceled,23.0,0.0,16.7,37.6
INN29874,2,0,0,3,Meal Plan 1,0,Room_Type 1,276,2018,9,22,Offline,0,0,0,116.33,0,Canceled,18.9,0.7,30.6,42.8
INN29875,3,0,1,0,Meal Plan 1,1,Room_Type 4,96,2018,6,19,Online,0,0,0,168.3,2,Not_Canceled,23.8,0.0,11.1,43.5
INN29876,2,0,0,1,Meal Plan 1,0,Room_Type 1,207,2018,10,4,Online,0,0,0,108.9,2,Canceled,20.5,0.0,9.7,38.9
INN29877,3,0,0,4,Meal Plan 1,0,Room_Type 4,43,2018,11,1,Online,0,0,0,122.4,0,Not_Canceled,13.4,3.0,24.4,31.4
INN29878,2,0,1,0,Meal Plan 1,0,Room_Type 1,263,2017,9,21,Offline,0,0,0,67.0,0,Not_Canceled,20.0,0.0,13.4,41.2
INN29879,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,5,24,Online,0,0,0,141.0,0,Not_Canceled,23.0,1.2,7.6,39.9
INN29880,1,0,0,1,Meal Plan 1,0,Room_Type 4,10,2018,9,30,Aviation,0,0,0,110.0,0,Canceled,17.6,0.0,19.2,42.8
INN29881,2,0,1,1,Not Selected,0,Room_Type 1,268,2018,10,1,Online,0,0,0,95.4,0,Canceled,15.2,0.4,25.1,38.9
INN29882,2,0,0,2,Meal Plan 2,0,Room_Type 1,291,2018,8,19,Offline,0,0,0,115.0,0,Canceled,27.4,0.0,16.5,55.2
INN29883,2,0,1,0,Meal Plan 1,0,Room_Type 1,1,2018,8,7,Online,0,0,0,12.0,0,Not_Canceled,35.8,8.0,24.9,55.2
INN29884,2,0,1,3,Meal Plan 1,0,Room_Type 1,17,2018,6,13,Offline,0,0,0,95.0,0,Canceled,17.4,0.3,19.1,43.5
INN29885,3,0,1,3,Meal Plan 1,0,Room_Type 4,64,2018,4,4,Online,0,0,0,130.05,3,Not_Canceled,13.8,5.1,27.4,36.4
INN29886,2,0,1,3,Meal Plan 1,0,Room_Type 1,22,2018,9,26,Online,0,0,0,139.0,0,Canceled,20.0,0.0,10.2,42.8
INN29887,2,0,1,1,Not Selected,0,Room_Type 1,61,2018,9,12,Online,0,0,0,125.1,0,Canceled,27.1,0.0,17.0,42.8
INN29888,1,0,2,2,Meal Plan 1,0,Room_Type 1,162,2018,10,14,Offline,0,0,0,115.0,0,Canceled,25.0,0.0,27.7,38.9
INN29889,2,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,7,1,Online,0,0,0,151.0,0,Canceled,31.5,0.1,15.0,53.7
INN29890,2,0,0,3,Meal Plan 1,0,Room_Type 1,97,2018,4,28,Online,0,0,0,108.3,1,Not_Canceled,14.2,0.2,26.0,36.4
INN29891,2,0,0,3,Meal Plan 1,0,Room_Type 1,160,2017,12,30,Offline,0,0,0,70.0,0,Not_Canceled,14.4,6.4,32.9,35.8
INN29892,2,0,0,1,Meal Plan 1,0,Room_Type 4,1,2018,5,21,Online,0,0,0,176.0,0,Not_Canceled,21.6,0.2,11.3,39.9
INN29893,1,0,2,2,Meal Plan 1,0,Room_Type 1,163,2018,6,5,Offline,0,0,0,100.0,0,Canceled,21.6,15.2,16.8,43.5
INN29894,1,0,2,1,Meal Plan 1,0,Room_Type 1,17,2017,9,20,Corporate,0,0,0,65.0,0,Not_Canceled,17.2,0.0,9.7,41.2
INN29895,2,1,2,3,Meal Plan 2,0,Room_Type 1,25,2018,11,18,Online,0,0,0,146.7,2,Not_Canceled,8.4,0.0,18.7,31.4
INN29896,2,0,2,1,Meal Plan 1,0,Room_Type 4,154,2018,7,10,Online,0,0,0,124.8,1,Canceled,21.8,0.2,18.8,53.7
INN29897,2,0,2,1,Not Selected,0,Room_Type 1,1,2018,4,23,Online,0,0,0,109.0,0,Not_Canceled,17.9,0.8,16.7,36.4
INN29898,2,2,0,2,Meal Plan 1,0,Room_Type 6,15,2018,8,16,Online,0,0,0,231.0,0,Canceled,29.2,0.0,20.1,55.2
INN29899,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,5,12,Online,0,0,0,159.3,1,Not_Canceled,19.2,3.6,26.3,39.9
INN29900,2,0,3,9,Meal Plan 1,0,Room_Type 1,0,2017,8,19,Online,0,0,0,106.84,2,Not_Canceled,19.8,0.1,21.6,54.8
INN29901,2,0,1,3,Meal Plan 1,0,Room_Type 4,229,2018,7,4,Online,0,0,0,116.95,0,Canceled,27.2,0.3,14.0,53.7
INN29902,2,0,1,0,Meal Plan 1,0,Room_Type 1,8,2018,4,18,Online,0,0,0,101.0,1,Not_Canceled,24.4,0.0,16.8,36.4
INN29903,2,0,0,4,Meal Plan 1,0,Room_Type 4,97,2017,12,29,Offline,0,0,0,60.5,1,Not_Canceled,8.0,8.4,36.1,35.8
INN29904,2,0,2,1,Meal Plan 1,0,Room_Type 1,27,2018,9,18,Offline,0,0,0,85.5,0,Not_Canceled,25.7,0.3,18.9,42.8
INN29905,2,0,2,5,Meal Plan 2,0,Room_Type 1,277,2018,9,5,Offline,0,0,0,89.14,1,Not_Canceled,24.6,0.2,13.4,42.8
INN29906,1,1,0,3,Meal Plan 1,0,Room_Type 1,149,2018,7,20,Online,0,0,0,127.5,0,Canceled,23.3,10.5,13.3,53.7
INN29907,1,0,0,2,Meal Plan 1,0,Room_Type 1,136,2018,8,26,Online,0,0,0,90.9,0,Not_Canceled,23.0,0.0,21.7,55.2
INN29908,1,0,0,1,Meal Plan 1,0,Room_Type 1,43,2017,10,13,Offline,0,0,0,75.0,0,Not_Canceled,21.2,0.0,12.7,37.6
INN29909,2,0,0,3,Meal Plan 1,0,Room_Type 1,105,2017,11,26,Online,0,0,0,72.25,3,Not_Canceled,7.6,0.0,19.4,30.1
INN29910,1,0,1,3,Meal Plan 1,0,Room_Type 1,28,2018,12,1,Corporate,0,0,0,75.0,1,Not_Canceled,10.8,7.2,29.5,37.2
INN29911,2,0,2,1,Meal Plan 1,0,Room_Type 1,83,2017,8,2,Online,0,0,0,76.5,1,Not_Canceled,27.9,0.0,17.6,54.8
INN29912,2,0,2,1,Meal Plan 1,0,Room_Type 1,8,2018,1,2,Online,0,0,0,91.45,0,Not_Canceled,11.9,1.5,27.7,29.1
INN29913,2,0,2,2,Meal Plan 1,1,Room_Type 2,39,2017,12,27,Online,0,0,0,91.45,2,Not_Canceled,6.4,6.1,37.6,35.8
INN29914,2,0,2,2,Not Selected,0,Room_Type 1,64,2018,3,12,Online,0,0,0,63.75,0,Canceled,11.6,3.7,32.1,33.8
INN29915,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,5,13,Offline,0,0,0,95.0,0,Canceled,14.2,2.9,18.2,39.9
INN29916,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,11,5,Offline,0,0,0,130.0,0,Not_Canceled,18.9,0.0,14.0,31.4
INN29917,3,0,1,3,Meal Plan 1,0,Room_Type 4,99,2018,12,26,Online,0,0,0,127.71,3,Not_Canceled,4.8,0.0,9.2,37.2
INN29918,2,0,2,3,Meal Plan 2,0,Room_Type 2,48,2017,10,25,Offline,0,0,0,94.88,0,Not_Canceled,18.5,0.0,12.1,37.6
INN29919,2,1,1,3,Meal Plan 1,0,Room_Type 1,141,2018,8,4,Online,0,0,0,119.0,2,Not_Canceled,32.3,0.0,23.9,55.2
INN29920,2,0,0,4,Meal Plan 1,0,Room_Type 1,7,2018,2,10,Online,0,0,0,93.0,0,Not_Canceled,3.5,1.3,23.6,27.3
INN29921,3,0,1,1,Meal Plan 1,0,Room_Type 1,33,2018,1,25,Corporate,0,0,0,95.0,0,Not_Canceled,11.6,9.6,30.6,29.1
INN29922,1,0,1,4,Meal Plan 1,0,Room_Type 1,150,2018,1,18,Offline,0,0,0,71.6,0,Not_Canceled,10.9,8.0,40.3,29.1
INN29923,2,0,1,2,Not Selected,0,Room_Type 1,52,2018,2,26,Online,0,0,0,79.5,1,Canceled,-0.4,0.0,29.1,27.3
INN29924,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,Offline,0,0,0,94.5,0,Not_Canceled,32.5,0.0,9.6,54.8
INN29925,1,0,0,1,Not Selected,0,Room_Type 1,1,2018,1,14,Online,0,0,0,66.7,0,Not_Canceled,7.0,0.0,8.7,29.1
INN29926,2,0,0,1,Meal Plan 1,0,Room_Type 1,46,2018,12,29,Online,0,0,0,122.4,1,Not_Canceled,7.3,0.0,14.4,37.2
INN29927,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115.0,1,Canceled,21.5,0.0,16.8,43.5
INN29928,1,0,0,3,Meal Plan 1,0,Room_Type 1,88,2018,4,26,Online,0,0,0,90.9,1,Canceled,14.3,0.0,20.2,36.4
INN29929,2,0,0,3,Meal Plan 1,0,Room_Type 4,13,2017,10,6,Offline,0,0,0,75.0,1,Not_Canceled,15.2,0.3,20.6,37.6
INN29930,2,1,0,2,Meal Plan 1,0,Room_Type 1,50,2018,10,19,Offline,0,0,0,98.55,0,Not_Canceled,19.2,0.0,16.2,38.9
INN29931,2,0,0,1,Meal Plan 1,0,Room_Type 1,31,2018,10,4,Online,0,0,0,134.1,1,Not_Canceled,20.5,0.0,9.7,38.9
INN29932,2,1,2,5,Meal Plan 1,0,Room_Type 1,177,2018,10,2,Online,0,0,0,125.1,1,Canceled,16.8,0.2,24.1,38.9
INN29933,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89.0,0,Canceled,12.6,0.0,13.5,31.4
INN29934,2,0,1,3,Meal Plan 1,0,Room_Type 1,85,2018,10,6,Offline,0,0,0,85.0,1,Not_Canceled,22.8,0.4,16.9,38.9
INN29935,2,0,2,2,Meal Plan 1,0,Room_Type 1,24,2017,12,5,Corporate,0,0,0,50.0,0,Not_Canceled,8.4,0.2,10.0,35.8
INN29936,2,0,1,2,Meal Plan 1,0,Room_Type 1,230,2018,9,2,Online,0,0,0,96.3,1,Not_Canceled,23.6,0.0,13.0,42.8
INN29937,2,0,2,2,Meal Plan 1,0,Room_Type 4,29,2018,5,20,Online,0,0,0,135.3,0,Canceled,21.6,0.0,14.8,39.9
INN29938,1,0,1,3,Meal Plan 1,0,Room_Type 4,81,2018,10,10,Online,0,0,0,119.07,0,Canceled,24.5,0.0,21.7,38.9
INN29939,2,0,1,0,Meal Plan 1,0,Room_Type 1,20,2018,8,29,Offline,0,0,0,85.0,1,Not_Canceled,19.8,15.8,25.4,55.2
INN29940,2,0,2,4,Meal Plan 1,0,Room_Type 4,180,2018,8,10,Online,0,0,0,112.2,1,Canceled,23.1,0.0,21.1,55.2
INN29941,2,0,0,2,Meal Plan 2,0,Room_Type 1,35,2018,3,16,Online,0,0,0,116.1,0,Canceled,11.8,0.1,17.2,33.8
INN29942,2,0,0,4,Meal Plan 2,0,Room_Type 1,294,2018,9,21,Offline,0,0,0,117.0,1,Canceled,21.0,7.8,28.3,42.8
INN29943,2,0,0,2,Meal Plan 1,0,Room_Type 1,48,2018,11,4,Online,0,0,0,97.2,2,Not_Canceled,12.6,0.0,13.5,31.4
INN29944,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled,26.4,0.0,13.8,54.8
INN29945,0,2,2,1,Meal Plan 1,0,Room_Type 2,194,2018,7,9,Online,0,0,0,86.63,0,Canceled,26.0,0.0,21.9,53.7
INN29946,2,0,2,2,Meal Plan 1,0,Room_Type 1,68,2017,10,11,Online,0,0,0,89.25,1,Canceled,18.9,0.4,20.9,37.6
INN29947,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,12,20,Online,0,0,0,93.6,1,Canceled,10.1,0.2,26.6,37.2
INN29948,2,0,0,2,Meal Plan 1,0,Room_Type 1,0,2018,1,6,Online,0,0,0,80.3,1,Not_Canceled,8.1,0.6,14.2,29.1
INN29949,1,0,0,1,Meal Plan 1,0,Room_Type 1,9,2017,12,10,Corporate,0,0,0,65.0,0,Not_Canceled,10.6,12.6,40.7,35.8
INN29950,2,0,0,4,Meal Plan 1,0,Room_Type 1,74,2017,10,7,Online,0,0,0,89.25,0,Not_Canceled,15.7,1.6,21.1,37.6
INN29951,2,0,1,1,Meal Plan 1,0,Room_Type 1,12,2018,9,19,Online,0,0,0,159.0,0,Not_Canceled,26.1,0.0,19.8,42.8
INN29952,2,0,2,1,Meal Plan 1,0,Room_Type 1,5,2018,7,3,Online,0,0,0,142.33,1,Canceled,27.6,0.2,11.5,53.7
INN29953,2,0,0,2,Meal Plan 1,0,Room_Type 1,111,2018,8,16,Offline,0,0,0,72.25,0,Not_Canceled,29.2,0.0,20.1,55.2
INN29954,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Offline,0,0,0,115.0,1,Canceled,23.0,14.5,14.8,43.5
INN29955,2,0,2,3,Meal Plan 1,0,Room_Type 4,56,2018,3,6,Online,0,0,0,62.32,1,Not_Canceled,10.5,1.1,17.4,33.8
INN29956,2,0,0,2,Meal Plan 1,0,Room_Type 1,193,2018,9,23,Online,0,0,0,126.9,0,Canceled,23.5,15.0,44.3,42.8
INN29957,2,0,1,2,Meal Plan 1,0,Room_Type 1,159,2018,9,19,Offline,0,0,0,144.0,0,Canceled,26.1,0.0,19.8,42.8
INN29958,2,0,2,2,Meal Plan 1,0,Room_Type 4,47,2018,4,1,Online,0,0,0,103.28,0,Not_Canceled,10.9,0.6,20.9,36.4
INN29959,2,0,0,3,Meal Plan 1,0,Room_Type 4,42,2018,5,17,Offline,0,0,0,96.3,0,Not_Canceled,17.5,0.0,19.9,39.9
INN29960,2,0,2,1,Meal Plan 1,1,Room_Type 1,64,2018,9,18,Online,0,0,0,144.9,2,Not_Canceled,25.7,0.3,18.9,42.8
INN29961,2,0,1,1,Meal Plan 1,0,Room_Type 1,78,2018,4,2,Online,0,0,0,87.3,1,Not_Canceled,15.4,1.5,19.6,36.4
INN29962,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled,26.0,0.0,16.7,38.9
INN29963,2,0,1,3,Meal Plan 1,0,Room_Type 4,69,2018,9,8,Online,0,0,0,149.4,1,Not_Canceled,22.5,0.0,8.1,42.8
INN29964,2,0,0,5,Meal Plan 1,0,Room_Type 1,140,2017,12,29,Offline,0,0,0,70.0,0,Not_Canceled,8.0,8.4,36.1,35.8
INN29965,2,0,0,2,Not Selected,0,Room_Type 1,125,2018,5,6,Online,0,0,0,94.5,0,Canceled,25.3,0.0,14.2,39.9
INN29966,1,0,0,1,Meal Plan 1,0,Room_Type 4,1,2018,2,16,Offline,1,0,6,45.0,2,Not_Canceled,8.9,0.0,11.8,27.3
INN29967,3,0,0,2,Meal Plan 1,0,Room_Type 4,44,2018,7,1,Online,0,0,0,150.3,0,Canceled,31.5,0.1,15.0,53.7
INN29968,2,1,0,3,Meal Plan 1,0,Room_Type 1,12,2017,9,1,Offline,0,0,0,98.5,1,Not_Canceled,20.9,0.3,15.0,41.2
INN29969,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,6,22,Offline,0,0,0,136.0,0,Not_Canceled,19.7,0.0,18.4,43.5
INN29970,2,0,2,1,Meal Plan 1,0,Room_Type 4,47,2018,7,24,Online,0,0,0,168.3,0,Not_Canceled,29.8,0.0,10.6,53.7
INN29971,3,0,1,3,Meal Plan 1,0,Room_Type 4,55,2018,9,1,Online,0,0,0,142.2,2,Not_Canceled,22.4,0.0,12.0,42.8
INN29972,2,0,2,1,Meal Plan 1,0,Room_Type 4,62,2018,4,9,Online,0,0,0,118.8,0,Not_Canceled,14.8,11.6,12.6,36.4
INN29973,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,2018,11,14,Corporate,0,0,0,65.0,0,Not_Canceled,13.4,0.0,10.6,31.4
INN29974,2,0,1,3,Meal Plan 1,0,Room_Type 1,285,2018,10,3,Offline,0,0,0,100.0,0,Canceled,18.8,0.5,15.3,38.9
INN29975,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,95.0,0,Not_Canceled,26.0,0.0,16.7,38.9
INN29976,2,1,2,1,Meal Plan 1,0,Room_Type 1,61,2018,9,25,Online,0,0,0,152.1,1,Canceled,16.6,0.0,17.6,42.8
INN29977,2,0,1,1,Meal Plan 1,1,Room_Type 2,42,2017,12,28,Online,0,0,0,91.5,0,Not_Canceled,5.4,0.0,23.4,35.8
INN29978,1,0,2,1,Meal Plan 1,0,Room_Type 1,17,2018,2,20,Online,0,0,0,79.0,0,Not_Canceled,6.3,3.6,12.0,27.3
INN29979,2,0,1,1,Meal Plan 1,0,Room_Type 1,2,2017,12,5,Offline,0,0,0,62.8,0,Not_Canceled,8.4,0.2,10.0,35.8
INN29980,2,0,0,3,Meal Plan 1,0,Room_Type 1,160,2017,12,30,Offline,0,0,0,70.0,0,Not_Canceled,14.4,6.4,32.9,35.8
INN29981,2,2,0,1,Meal Plan 1,0,Room_Type 6,0,2017,10,31,Complementary,0,0,0,0.0,0,Not_Canceled,11.9,0.0,8.0,37.6
INN29982,2,0,1,3,Meal Plan 1,0,Room_Type 4,290,2018,12,1,Online,0,0,0,86.7,0,Canceled,10.8,7.2,29.5,37.2
INN29983,3,0,1,2,Meal Plan 1,0,Room_Type 1,63,2018,4,29,Online,0,0,0,159.3,0,Not_Canceled,11.9,13.2,22.4,36.4
INN29984,2,0,0,2,Meal Plan 1,0,Room_Type 4,144,2018,5,6,Online,0,0,0,114.3,1,Canceled,25.3,0.0,14.2,39.9
INN29985,2,0,1,0,Meal Plan 1,0,Room_Type 1,27,2018,9,19,Offline,0,0,0,118.15,0,Canceled,26.1,0.0,19.8,42.8
INN29986,1,0,1,1,Meal Plan 1,0,Room_Type 1,5,2017,10,12,Corporate,1,2,5,65.0,0,Not_Canceled,19.5,1.5,17.9,37.6
INN29987,2,2,3,5,Meal Plan 1,0,Room_Type 6,20,2018,12,19,Online,0,0,0,133.11,0,Not_Canceled,10.1,4.0,23.0,37.2
INN29988,1,0,0,2,Meal Plan 1,0,Room_Type 1,193,2018,6,22,Online,0,0,0,100.8,1,Canceled,19.7,0.0,18.4,43.5
INN29989,2,0,1,0,Meal Plan 1,0,Room_Type 1,258,2018,10,16,Offline,0,0,0,110.0,0,Canceled,24.0,0.0,9.8,38.9
INN29990,2,0,1,2,Meal Plan 1,0,Room_Type 1,56,2018,11,14,Offline,0,0,0,75.0,0,Not_Canceled,13.4,0.0,10.6,31.4
INN29991,1,0,0,3,Meal Plan 1,0,Room_Type 1,25,2018,10,19,Online,0,0,0,133.0,0,Canceled,19.2,0.0,16.2,38.9
INN29992,2,0,0,2,Meal Plan 1,0,Room_Type 1,86,2017,9,24,Offline,0,0,0,105.0,0,Not_Canceled,21.7,0.0,10.6,41.2
INN29993,2,0,0,2,Not Selected,0,Room_Type 1,6,2018,1,12,Online,0,0,0,69.5,2,Not_Canceled,6.4,0.4,9.4,29.1
INN29994,2,0,2,2,Not Selected,0,Room_Type 1,91,2018,4,1,Online,0,0,0,52.02,0,Not_Canceled,10.9,0.6,20.9,36.4
INN29995,2,0,0,2,Meal Plan 1,0,Room_Type 1,322,2018,12,9,Offline,0,0,0,52.0,0,Not_Canceled,11.0,4.6,36.9,37.2
INN29996,2,0,0,3,Meal Plan 1,0,Room_Type 1,91,2018,5,11,Offline,0,0,0,75.0,0,Not_Canceled,20.0,0.0,13.4,39.9
INN29997,2,0,0,2,Meal Plan 1,0,Room_Type 1,24,2018,4,21,Online,0,0,0,117.0,0,Canceled,25.8,0.0,11.3,36.4
INN29998,1,0,0,2,Meal Plan 1,0,Room_Type 1,266,2018,12,2,Offline,0,0,0,75.0,0,Not_Canceled,15.4,10.4,26.8,37.2
INN29999,1,0,1,2,Meal Plan 1,0,Room_Type 1,3,2018,7,11,Corporate,0,0,0,118.15,0,Not_Canceled,23.0,0.9,17.9,53.7
INN30000,1,0,1,2,Meal Plan 1,0,Room_Type 1,7,2017,10,19,Online,0,0,0,126.0,1,Not_Canceled,21.4,0.2,25.7,37.6
INN30001,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled,24.7,0.0,16.2,37.6
INN30002,1,0,2,3,Meal Plan 1,0,Room_Type 1,96,2018,11,6,Corporate,0,0,0,79.0,1,Not_Canceled,18.4,0.0,28.5,31.4
INN30003,2,0,2,3,Meal Plan 1,0,Room_Type 1,118,2018,4,30,Online,0,0,0,97.75,1,Not_Canceled,9.5,21.5,42.2,36.4
INN30004,2,0,0,3,Meal Plan 1,0,Room_Type 1,25,2018,1,12,Offline,0,0,0,40.67,0,Not_Canceled,6.4,0.4,9.4,29.1
INN30005,2,0,0,2,Not Selected,0,Room_Type 1,2,2018,1,20,Online,0,0,0,81.0,0,Not_Canceled,10.7,9.5,31.0,29.1
INN30006,2,0,2,2,Meal Plan 1,0,Room_Type 1,173,2018,6,19,Online,0,0,0,73.37,1,Not_Canceled,23.8,0.0,11.1,43.5
INN30007,2,0,0,2,Meal Plan 1,0,Room_Type 4,1,2018,4,19,Offline,0,0,0,107.0,0,Not_Canceled,26.0,0.0,10.2,36.4
INN30008,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,8,2,Online,0,0,0,121.0,1,Not_Canceled,31.1,0.0,14.5,55.2
INN30009,2,0,2,1,Meal Plan 1,0,Room_Type 1,143,2018,11,12,Online,0,0,0,90.0,0,Canceled,11.4,16.6,13.1,31.4
INN30010,2,0,0,3,Meal Plan 1,0,Room_Type 1,50,2018,1,14,Offline,0,0,0,52.0,1,Not_Canceled,7.0,0.0,8.7,29.1
INN30011,3,0,0,3,Meal Plan 1,0,Room_Type 4,55,2018,3,29,Online,0,0,0,123.3,2,Not_Canceled,11.1,2.7,24.2,33.8
INN30012,1,0,1,3,Meal Plan 1,0,Room_Type 1,3,2017,10,19,Offline,1,1,0,110.0,0,Not_Canceled,21.4,0.2,25.7,37.6
INN30013,1,0,0,2,Meal Plan 1,0,Room_Type 6,2,2018,9,14,Corporate,0,0,0,159.07,0,Not_Canceled,20.8,0.0,18.8,42.8
INN30014,2,1,2,6,Meal Plan 1,0,Room_Type 6,33,2018,11,19,Online,0,0,0,147.9,2,Canceled,6.4,0.3,27.4,31.4
INN30015,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2017,9,9,Corporate,0,0,0,90.0,0,Not_Canceled,17.1,8.0,22.4,41.2
INN30016,1,0,0,3,Meal Plan 1,0,Room_Type 1,8,2018,3,1,Offline,0,0,0,55.0,0,Not_Canceled,4.6,1.3,23.3,33.8
INN30017,1,0,0,2,Meal Plan 1,0,Room_Type 5,2,2018,2,5,Corporate,0,0,0,97.0,0,Not_Canceled,2.2,3.0,20.4,27.3
INN30018,2,2,0,3,Meal Plan 1,0,Room_Type 6,33,2018,8,24,Online,0,0,0,207.9,2,Not_Canceled,19.9,1.8,18.8,55.2
INN30019,3,0,0,2,Meal Plan 1,0,Room_Type 1,100,2018,12,23,Offline,0,0,0,105.0,0,Not_Canceled,13.4,6.0,28.7,37.2
INN30020,2,0,2,4,Not Selected,1,Room_Type 1,1,2018,2,4,Online,0,0,0,90.0,1,Not_Canceled,4.1,2.7,24.4,27.3
INN30021,2,0,0,3,Not Selected,0,Room_Type 1,43,2018,3,22,Online,0,0,0,88.2,0,Canceled,8.5,0.0,20.9,33.8
INN30022,2,0,1,0,Meal Plan 1,1,Room_Type 2,6,2017,12,7,Online,0,0,0,105.25,0,Not_Canceled,9.8,7.1,35.1,35.8
INN30023,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,2018,5,31,Corporate,0,0,0,100.0,0,Canceled,22.8,4.5,14.8,39.9
INN30024,2,0,1,4,Meal Plan 1,0,Room_Type 4,146,2018,10,19,Online,0,0,0,132.3,2,Canceled,19.2,0.0,16.2,38.9
INN30025,2,0,1,2,Meal Plan 2,0,Room_Type 1,315,2018,9,30,Offline,0,0,0,160.0,0,Canceled,17.6,0.0,19.2,42.8
INN30026,2,0,1,0,Meal Plan 1,0,Room_Type 1,24,2018,3,20,Offline,0,0,0,70.0,0,Not_Canceled,7.4,0.1,27.2,33.8
INN30027,2,0,0,1,Not Selected,0,Room_Type 1,4,2018,2,25,Online,0,0,0,81.0,2,Not_Canceled,2.7,0.0,23.3,27.3
INN30028,2,0,2,1,Meal Plan 1,0,Room_Type 1,44,2018,4,23,Offline,0,0,0,95.0,1,Not_Canceled,17.9,0.8,16.7,36.4
INN30029,2,0,1,2,Meal Plan 1,0,Room_Type 1,12,2018,11,25,Online,0,0,0,108.67,0,Canceled,8.1,9.2,17.3,31.4
INN30030,2,0,0,3,Meal Plan 1,0,Room_Type 1,29,2017,12,31,Offline,0,0,0,115.0,1,Not_Canceled,14.0,0.9,34.8,35.8
INN30031,2,0,1,5,Meal Plan 1,0,Room_Type 4,13,2018,4,5,Online,0,0,0,130.33,0,Not_Canceled,10.2,0.8,25.4,36.4
INN30032,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,9,20,Online,0,0,0,110.12,0,Not_Canceled,25.4,0.0,20.9,42.8
INN30033,2,2,0,3,Meal Plan 1,1,Room_Type 6,206,2018,8,2,Online,0,0,0,177.3,2,Canceled,31.1,0.0,14.5,55.2
INN30034,1,0,2,3,Meal Plan 1,0,Room_Type 1,65,2017,9,25,Online,0,0,0,118.14,1,Not_Canceled,19.5,0.4,10.1,41.2
INN30035,2,0,0,3,Meal Plan 1,0,Room_Type 1,141,2018,8,30,Online,0,0,0,106.5,1,Not_Canceled,20.4,0.2,12.7,55.2
INN30036,2,0,0,2,Meal Plan 1,0,Room_Type 1,169,2018,6,30,Online,0,0,0,96.3,0,Canceled,30.9,0.1,16.2,43.5
INN30037,2,1,0,2,Meal Plan 1,0,Room_Type 1,146,2018,6,29,Online,0,0,0,130.0,2,Not_Canceled,28.5,0.0,22.3,43.5
INN30038,1,0,0,2,Meal Plan 1,0,Room_Type 1,59,2017,10,29,Offline,0,0,0,75.0,0,Not_Canceled,15.0,1.2,24.0,37.6
INN30039,2,2,1,0,Meal Plan 1,0,Room_Type 6,54,2018,7,10,Online,0,0,0,156.93,2,Not_Canceled,21.8,0.2,18.8,53.7
INN30040,2,0,2,3,Meal Plan 1,0,Room_Type 1,192,2017,9,25,Offline,0,0,0,102.0,0,Canceled,19.5,0.4,10.1,41.2
INN30041,3,0,1,1,Meal Plan 1,0,Room_Type 6,68,2018,6,4,Online,0,0,0,194.4,3,Not_Canceled,24.7,8.8,14.5,43.5
INN30042,2,0,1,2,Meal Plan 1,0,Room_Type 1,22,2017,9,4,Online,0,0,0,76.81,0,Not_Canceled,23.2,0.0,12.3,41.2
INN30043,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled,26.4,0.0,13.8,54.8
INN30044,1,0,0,1,Meal Plan 1,0,Room_Type 1,47,2018,6,21,Online,0,0,0,101.7,1,Not_Canceled,19.6,0.6,21.7,43.5
INN30045,2,0,0,3,Meal Plan 1,0,Room_Type 1,52,2018,7,27,Online,0,0,0,135.9,0,Canceled,34.8,0.3,20.8,53.7
INN30046,2,1,1,2,Meal Plan 1,0,Room_Type 1,190,2018,10,28,Online,0,0,0,112.5,0,Canceled,8.9,0.2,33.6,38.9
