Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,temperature_max,precipitation,windspeed_max,nuitees_hotels_france
INN20241,2,0,1,0,Not Selected,0,Room_Type 1,2,2018,6,13,Online,0,0,0,79.0,1,Not_Canceled,17.4,0.3,19.1,43.5
INN13233,2,0,1,3,Not Selected,0,Room_Type 1,63,2018,3,10,Online,0,0,0,63.75,1,Not_Canceled,17.2,5.3,21.8,33.8
INN15628,2,0,0,3,Not Selected,0,Room_Type 1,122,2018,5,17,Online,0,0,0,94.5,0,Not_Canceled,17.5,0.0,19.9,39.9
INN05751,2,0,0,2,Meal Plan 1,0,Room_Type 1,64,2018,5,17,Corporate,0,0,0,140.0,0,Canceled,17.5,0.0,19.9,39.9
INN30005,2,0,0,2,Not Selected,0,Room_Type 1,2,2018,1,20,Online,0,0,0,81.0,0,Not_Canceled,10.7,9.5,31.0,29.1
INN14716,1,0,0,1,Meal Plan 1,0,Room_Type 4,2,2018,4,20,Corporate,1,1,1,110.0,0,Not_Canceled,26.5,0.0,9.5,36.4
INN22804,3,0,2,1,Meal Plan 1,0,Room_Type 1,41,2018,7,17,Online,0,0,0,137.7,2,Not_Canceled,25.0,0.0,13.8,53.7
INN31086,2,0,2,2,Meal Plan 1,0,Room_Type 4,8,2018,2,28,Online,0,0,0,112.5,0,Canceled,-0.2,0.0,26.6,27.3
INN03806,2,0,0,1,Not Selected,0,Room_Type 1,80,2018,4,13,Online,0,0,0,85.5,1,Not_Canceled,16.5,0.7,14.9,36.4
INN09077,1,0,0,1,Meal Plan 2,0,Room_Type 1,62,2018,9,21,Offline,0,0,0,75.0,0,Not_Canceled,21.0,7.8,28.3,42.8
INN27231,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Offline,0,0,0,115.0,1,Canceled,22.0,0.7,11.8,43.5
INN35903,2,0,2,3,Meal Plan 1,0,Room_Type 1,9,2018,11,13,Online,0,0,0,65.29,1,Not_Canceled,14.1,0.0,19.7,31.4
INN23816,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,2018,10,3,Corporate,1,0,9,65.0,1,Not_Canceled,18.8,0.5,15.3,38.9
INN15161,2,0,0,1,Not Selected,0,Room_Type 1,37,2018,10,19,Offline,0,0,0,76.5,1,Not_Canceled,19.2,0.0,16.2,38.9
INN06775,2,0,2,2,Meal Plan 1,0,Room_Type 1,1,2017,10,17,Online,0,0,0,89.25,2,Not_Canceled,22.0,0.0,10.1,37.6
INN19679,2,0,2,2,Meal Plan 1,0,Room_Type 1,47,2018,3,20,Offline,0,0,0,85.0,0,Canceled,7.4,0.1,27.2,33.8
INN14063,2,0,1,5,Meal Plan 1,0,Room_Type 4,123,2018,9,20,Online,0,0,0,143.1,1,Canceled,25.4,0.0,20.9,42.8
INN16849,2,0,0,1,Not Selected,0,Room_Type 1,109,2018,10,11,Online,0,0,0,108.0,0,Canceled,25.4,2.0,24.5,38.9
INN17642,2,0,0,1,Not Selected,0,Room_Type 1,4,2018,7,16,Online,0,0,0,139.0,1,Not_Canceled,29.1,0.0,12.9,53.7
INN10021,2,0,1,2,Meal Plan 1,0,Room_Type 1,66,2017,10,9,Offline,0,0,0,75.0,0,Canceled,17.6,0.0,11.9,37.6
INN18644,2,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185.0,0,Not_Canceled,19.5,0.4,10.1,41.2
INN28851,1,0,1,3,Meal Plan 1,0,Room_Type 4,10,2018,9,26,Aviation,1,0,4,110.0,0,Not_Canceled,20.0,0.0,10.2,42.8
INN31651,3,0,0,2,Meal Plan 1,0,Room_Type 4,17,2018,6,16,Online,0,0,0,177.0,0,Canceled,21.7,0.0,16.6,43.5
INN29769,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,3,2,Corporate,0,0,0,65.0,0,Not_Canceled,8.6,2.8,19.6,33.8
INN22015,2,0,0,1,Not Selected,0,Room_Type 1,182,2018,8,3,Online,0,0,0,94.5,1,Canceled,33.7,0.0,17.7,55.2
INN03328,1,0,0,2,Meal Plan 1,0,Room_Type 1,36,2018,1,19,Offline,0,0,0,71.0,0,Not_Canceled,6.8,0.6,24.2,29.1
INN22616,1,0,1,0,Meal Plan 1,0,Room_Type 1,3,2018,12,5,Online,0,0,0,96.0,1,Not_Canceled,12.2,2.7,22.2,37.2
INN07383,2,0,0,1,Not Selected,0,Room_Type 1,2,2018,12,8,Online,0,0,0,84.0,1,Not_Canceled,12.1,0.6,39.1,37.2
INN29877,3,0,0,4,Meal Plan 1,0,Room_Type 4,43,2018,11,1,Online,0,0,0,122.4,0,Not_Canceled,13.4,3.0,24.4,31.4
INN26779,2,0,1,2,Meal Plan 1,0,Room_Type 1,117,2018,5,6,Online,0,0,0,105.3,0,Canceled,25.3,0.0,14.2,39.9
INN34657,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Offline,0,0,0,85.0,0,Not_Canceled,16.7,1.1,18.6,36.4
INN21432,2,0,0,1,Meal Plan 1,1,Room_Type 1,20,2018,7,5,Online,0,0,0,160.0,1,Not_Canceled,25.8,2.7,14.0,53.7
INN01263,2,1,2,2,Meal Plan 1,0,Room_Type 1,103,2018,5,1,Online,0,0,0,99.45,2,Not_Canceled,12.4,0.3,15.3,39.9
INN25531,2,0,0,3,Meal Plan 1,0,Room_Type 4,0,2018,1,19,Online,0,0,0,101.0,0,Not_Canceled,6.8,0.6,24.2,29.1
INN23597,2,1,0,4,Meal Plan 1,0,Room_Type 1,7,2018,2,23,Online,0,0,0,111.0,2,Not_Canceled,4.1,0.0,21.7,27.3
INN17360,4,0,2,1,Meal Plan 1,0,Room_Type 7,61,2018,7,10,Online,0,0,0,256.1,0,Canceled,21.8,0.2,18.8,53.7
INN18951,2,0,2,1,Meal Plan 1,0,Room_Type 1,107,2018,8,20,Online,0,0,0,127.1,1,Not_Canceled,25.2,0.2,15.0,55.2
INN22251,2,0,2,0,Meal Plan 1,1,Room_Type 1,188,2017,9,6,Online,0,0,0,102.5,1,Canceled,19.9,0.1,22.0,41.2
INN13118,2,2,0,1,Not Selected,0,Room_Type 6,3,2017,8,11,Online,0,0,0,153.0,0,Not_Canceled,21.1,1.4,19.3,54.8
INN25518,2,0,1,0,Meal Plan 1,0,Room_Type 1,63,2017,9,6,Online,0,0,0,89.25,0,Not_Canceled,19.9,0.1,22.0,41.2
INN13456,2,0,0,2,Meal Plan 1,0,Room_Type 1,98,2018,4,8,Online,0,0,0,85.6,1,Canceled,20.7,0.1,16.8,36.4
INN06583,2,0,1,1,Meal Plan 1,0,Room_Type 1,40,2017,10,5,Offline,0,0,0,70.0,0,Not_Canceled,17.8,2.3,28.6,37.6
INN36062,1,0,0,3,Meal Plan 1,0,Room_Type 1,105,2018,10,12,Offline,0,0,0,70.0,0,Not_Canceled,25.0,0.0,26.7,38.9
INN18772,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,110.0,0,Canceled,27.8,0.1,13.0,53.7
INN21120,3,0,0,3,Meal Plan 1,0,Room_Type 4,69,2018,7,27,Online,0,0,0,137.7,2,Not_Canceled,34.8,0.3,20.8,53.7
INN05022,2,0,1,4,Not Selected,0,Room_Type 4,56,2017,12,30,Online,0,0,0,105.75,2,Not_Canceled,14.4,6.4,32.9,35.8
INN23514,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73.0,0,Not_Canceled,10.5,0.0,24.0,30.1
INN12584,2,0,1,0,Not Selected,0,Room_Type 1,31,2018,9,11,Online,0,0,0,125.1,2,Not_Canceled,28.4,0.0,14.9,42.8
INN29725,2,0,0,3,Meal Plan 1,0,Room_Type 1,66,2018,9,1,Online,0,0,0,132.9,1,Not_Canceled,22.4,0.0,12.0,42.8
INN23560,2,0,1,1,Meal Plan 1,0,Room_Type 1,275,2018,6,4,Offline,0,0,0,62.8,0,Canceled,24.7,8.8,14.5,43.5
INN14996,2,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,12,20,Online,0,0,0,105.0,1,Not_Canceled,10.1,0.2,26.6,37.2
INN11414,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled,26.0,0.0,16.7,38.9
INN20267,1,0,0,0,Meal Plan 1,0,Room_Type 1,119,2018,6,7,Online,0,0,0,0.0,0,Not_Canceled,23.6,1.8,13.8,43.5
INN22440,2,0,0,3,Meal Plan 1,0,Room_Type 1,50,2017,12,31,Offline,0,0,0,71.33,0,Not_Canceled,14.0,0.9,34.8,35.8
INN27500,2,0,1,1,Meal Plan 1,0,Room_Type 4,1,2018,1,9,Online,1,11,1,89.3,1,Not_Canceled,7.6,2.8,17.7,29.1
INN35454,2,0,2,1,Meal Plan 1,0,Room_Type 4,124,2018,7,16,Online,0,0,0,118.8,1,Canceled,29.1,0.0,12.9,53.7
INN09803,2,0,0,3,Meal Plan 1,0,Room_Type 4,35,2018,6,9,Online,0,0,0,136.2,2,Not_Canceled,24.8,3.3,14.3,43.5
INN32282,1,0,2,2,Meal Plan 1,0,Room_Type 1,16,2018,1,31,Offline,0,0,0,43.0,0,Not_Canceled,9.8,13.3,34.9,29.1
INN33326,3,0,1,1,Meal Plan 1,0,Room_Type 4,204,2018,9,12,Online,0,0,0,168.3,2,Canceled,27.1,0.0,17.0,42.8
INN20260,1,0,1,1,Meal Plan 1,0,Room_Type 1,32,2018,7,4,Corporate,1,1,10,65.0,1,Not_Canceled,27.2,0.3,14.0,53.7
INN30530,2,0,0,3,Meal Plan 1,0,Room_Type 4,79,2018,11,17,Online,0,0,0,102.6,1,Canceled,8.2,0.0,17.8,31.4
INN19174,3,0,2,1,Meal Plan 1,0,Room_Type 4,176,2018,8,6,Online,0,0,0,137.7,2,Canceled,32.5,0.0,10.1,55.2
INN25521,2,0,0,2,Meal Plan 1,0,Room_Type 4,75,2018,5,26,Online,0,0,0,140.4,0,Canceled,27.2,1.2,21.7,39.9
INN25381,2,1,1,0,Meal Plan 1,0,Room_Type 1,12,2018,5,16,Online,0,0,0,129.5,2,Not_Canceled,21.1,2.3,25.2,39.9
INN18242,2,0,1,5,Meal Plan 1,0,Room_Type 1,68,2018,8,30,Online,0,0,0,131.4,1,Not_Canceled,20.4,0.2,12.7,55.2
INN19405,2,0,0,1,Meal Plan 1,0,Room_Type 1,80,2018,6,23,Online,0,0,0,96.3,1,Not_Canceled,20.5,0.0,15.6,43.5
INN04109,2,2,1,2,Meal Plan 1,0,Room_Type 6,58,2018,10,21,Online,0,0,0,198.0,2,Not_Canceled,18.0,0.0,10.6,38.9
INN05214,2,1,0,1,Meal Plan 1,0,Room_Type 1,155,2018,9,8,Online,0,0,0,143.1,2,Canceled,22.5,0.0,8.1,42.8
INN24666,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,80.0,0,Not_Canceled,6.8,0.6,24.2,29.1
INN03256,2,1,1,2,Meal Plan 1,0,Room_Type 4,68,2018,5,13,Online,0,0,0,140.4,0,Canceled,14.2,2.9,18.2,39.9
INN07324,1,0,1,3,Meal Plan 1,0,Room_Type 1,5,2018,5,16,Corporate,0,0,0,98.32,0,Not_Canceled,21.1,2.3,25.2,39.9
INN02691,2,0,1,2,Meal Plan 1,0,Room_Type 1,113,2018,3,25,Offline,0,0,0,58.0,1,Not_Canceled,14.2,0.0,12.5,33.8
INN14502,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60.0,0,Canceled,-0.2,0.0,26.6,27.3
INN23774,2,0,0,1,Meal Plan 1,0,Room_Type 1,7,2018,3,22,Online,0,0,0,101.0,0,Canceled,8.5,0.0,20.9,33.8
INN04628,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,8,23,Online,0,0,0,139.0,0,Not_Canceled,26.5,0.0,21.5,55.2
INN33711,2,0,2,3,Meal Plan 1,0,Room_Type 4,37,2018,2,12,Online,0,0,0,87.3,0,Not_Canceled,6.0,0.0,20.3,27.3
INN01320,2,0,2,5,Meal Plan 1,0,Room_Type 1,113,2018,11,27,Online,0,0,0,85.0,2,Not_Canceled,9.0,3.0,21.2,31.4
INN33822,2,0,2,3,Meal Plan 1,0,Room_Type 1,48,2018,3,20,Online,0,0,0,93.5,0,Not_Canceled,7.4,0.1,27.2,33.8
INN16591,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled,26.4,0.0,13.8,54.8
INN05163,2,0,1,2,Not Selected,0,Room_Type 1,12,2018,5,23,Online,0,0,0,119.0,1,Not_Canceled,21.1,1.5,16.3,39.9
INN07227,2,1,2,1,Meal Plan 1,0,Room_Type 1,118,2018,8,14,Online,0,0,0,139.5,1,Not_Canceled,24.3,0.2,17.4,55.2
INN08567,1,0,1,1,Meal Plan 1,0,Room_Type 1,6,2017,9,7,Online,0,0,0,104.5,2,Not_Canceled,20.0,0.8,18.1,41.2
INN12193,2,0,2,2,Meal Plan 2,0,Room_Type 1,169,2018,4,22,Offline,0,0,0,106.0,0,Canceled,24.7,0.0,21.9,36.4
INN17520,3,0,1,2,Meal Plan 1,0,Room_Type 1,66,2018,2,8,Offline,0,0,0,85.0,1,Not_Canceled,1.5,0.0,11.8,27.3
INN04530,2,0,2,5,Meal Plan 2,0,Room_Type 4,121,2018,8,9,Online,0,0,0,162.0,0,Canceled,20.2,13.7,27.5,55.2
INN11668,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled,26.4,0.0,13.8,54.8
INN19890,1,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Offline,0,0,0,90.0,0,Not_Canceled,22.0,0.7,11.8,43.5
INN21134,1,0,1,1,Not Selected,0,Room_Type 1,2,2018,5,23,Online,0,0,0,105.34,1,Canceled,21.1,1.5,16.3,39.9
INN27054,2,0,0,1,Meal Plan 1,0,Room_Type 1,126,2018,7,8,Online,0,0,0,114.3,1,Not_Canceled,28.8,0.0,16.1,53.7
INN12381,2,1,1,0,Meal Plan 1,0,Room_Type 1,187,2018,8,29,Online,0,0,0,112.5,0,Canceled,19.8,15.8,25.4,55.2
INN31441,1,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,100.0,0,Canceled,26.1,0.0,19.8,42.8
INN23471,2,0,2,2,Meal Plan 1,0,Room_Type 4,32,2018,9,25,Online,0,0,0,134.78,1,Not_Canceled,16.6,0.0,17.6,42.8
INN28402,2,0,2,6,Meal Plan 1,0,Room_Type 1,64,2017,10,20,Online,0,0,0,89.25,2,Not_Canceled,16.0,4.8,26.4,37.6
INN09942,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled,24.7,0.0,16.2,37.6
INN35237,2,0,0,1,Meal Plan 1,0,Room_Type 1,120,2018,11,3,Online,0,0,0,90.0,2,Not_Canceled,10.4,0.0,9.7,31.4
INN32635,1,0,0,3,Meal Plan 1,0,Room_Type 1,1,2018,12,20,Online,0,0,0,89.5,1,Not_Canceled,10.1,0.2,26.6,37.2
INN18063,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,12,13,Corporate,1,0,2,79.0,1,Not_Canceled,3.8,0.0,21.2,37.2
INN06337,3,0,1,4,Meal Plan 1,0,Room_Type 7,10,2018,8,22,Online,0,0,0,160.16,1,Not_Canceled,29.3,0.0,15.8,55.2
INN23812,2,0,1,3,Meal Plan 1,0,Room_Type 2,47,2017,10,19,Offline,0,0,0,72.36,1,Not_Canceled,21.4,0.2,25.7,37.6
INN06983,3,0,0,2,Meal Plan 1,0,Room_Type 4,141,2018,9,23,Online,0,0,0,163.8,1,Not_Canceled,23.5,15.0,44.3,42.8
INN31808,2,1,1,2,Meal Plan 1,0,Room_Type 1,156,2018,7,25,Online,0,0,0,121.5,0,Canceled,31.1,0.0,11.3,53.7
INN33688,2,0,0,3,Meal Plan 1,0,Room_Type 1,30,2018,4,14,Online,0,0,0,111.3,0,Not_Canceled,15.9,1.6,17.6,36.4
INN10067,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,2018,5,19,Online,0,0,0,135.0,1,Not_Canceled,18.2,0.0,15.9,39.9
INN00918,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,6,23,Online,0,0,0,69.84,0,Not_Canceled,20.5,0.0,15.6,43.5
INN18890,1,0,0,2,Meal Plan 1,0,Room_Type 4,0,2018,3,4,Online,0,0,0,116.0,0,Not_Canceled,7.7,7.4,17.7,33.8
INN29878,2,0,1,0,Meal Plan 1,0,Room_Type 1,263,2017,9,21,Offline,0,0,0,67.0,0,Not_Canceled,20.0,0.0,13.4,41.2
INN13289,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,107.0,0,Canceled,20.0,0.0,10.2,42.8
INN19289,2,0,0,4,Meal Plan 1,0,Room_Type 2,233,2018,8,17,Online,0,0,0,81.81,1,Canceled,23.7,1.3,17.5,55.2
INN35518,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,6,15,Corporate,1,1,5,65.0,0,Not_Canceled,22.0,0.7,11.8,43.5
INN00571,1,0,0,2,Meal Plan 1,0,Room_Type 1,63,2018,4,26,Online,0,0,0,109.35,2,Not_Canceled,14.3,0.0,20.2,36.4
INN17833,2,1,0,3,Meal Plan 1,0,Room_Type 1,40,2018,6,29,Online,0,0,0,134.1,2,Not_Canceled,28.5,0.0,22.3,43.5
INN03415,2,0,1,3,Meal Plan 1,0,Room_Type 1,28,2018,3,7,Offline,0,0,0,87.0,0,Not_Canceled,9.7,5.0,23.8,33.8
INN34420,1,0,1,1,Meal Plan 1,0,Room_Type 1,54,2018,4,30,Online,0,0,0,91.13,0,Canceled,9.5,21.5,42.2,36.4
INN25516,3,0,3,7,Meal Plan 1,0,Room_Type 4,205,2018,12,23,Online,0,0,0,117.64,0,Not_Canceled,13.4,6.0,28.7,37.2
INN35554,1,0,0,3,Meal Plan 1,0,Room_Type 1,13,2018,6,14,Corporate,1,0,7,65.0,1,Not_Canceled,19.7,1.5,18.7,43.5
INN25675,2,0,2,1,Meal Plan 1,0,Room_Type 1,75,2018,4,24,Offline,0,0,0,75.0,0,Not_Canceled,19.5,0.0,18.3,36.4
INN14807,1,0,1,3,Meal Plan 1,1,Room_Type 1,0,2018,2,15,Aviation,0,0,0,88.0,0,Not_Canceled,10.6,6.3,24.6,27.3
INN07032,2,0,4,6,Not Selected,0,Room_Type 1,46,2018,12,18,Online,0,0,0,74.8,1,Not_Canceled,8.9,0.1,21.8,37.2
INN30418,2,0,1,5,Meal Plan 1,0,Room_Type 1,255,2018,9,12,Online,0,0,0,100.3,0,Canceled,27.1,0.0,17.0,42.8
INN06838,2,0,2,1,Meal Plan 1,0,Room_Type 1,69,2018,4,17,Online,0,0,0,99.3,1,Not_Canceled,19.6,0.0,14.8,36.4
INN13879,2,0,1,0,Meal Plan 1,0,Room_Type 1,17,2017,12,14,Online,0,0,0,69.6,0,Not_Canceled,7.4,2.8,37.5,35.8
INN19611,2,0,2,5,Meal Plan 1,0,Room_Type 1,8,2018,1,16,Online,0,0,0,78.3,0,Not_Canceled,9.2,8.1,34.7,29.1
INN19346,2,0,0,2,Meal Plan 1,0,Room_Type 1,79,2017,11,13,Offline,0,0,0,75.0,0,Not_Canceled,8.9,0.1,25.9,30.1
INN33186,2,0,2,0,Meal Plan 1,0,Room_Type 5,5,2018,5,22,Offline,0,0,0,119.0,0,Not_Canceled,23.0,1.7,13.6,39.9
INN28555,2,0,1,2,Not Selected,0,Room_Type 1,30,2018,8,5,Online,0,0,0,125.1,1,Not_Canceled,30.0,0.0,17.6,55.2
INN20768,2,0,1,0,Meal Plan 1,0,Room_Type 4,19,2018,6,12,Online,0,0,0,126.0,1,Not_Canceled,18.4,20.9,23.0,43.5
INN14027,1,0,1,1,Meal Plan 1,0,Room_Type 1,3,2018,5,16,Corporate,0,0,0,65.0,0,Not_Canceled,21.1,2.3,25.2,39.9
INN25614,2,0,0,2,Meal Plan 1,0,Room_Type 1,72,2017,9,16,Online,0,0,0,89.25,0,Canceled,15.1,4.8,7.7,41.2
INN14233,2,0,0,2,Meal Plan 2,0,Room_Type 1,30,2017,9,30,Offline,0,0,0,121.0,0,Not_Canceled,17.8,2.6,14.3,41.2
INN24230,2,0,1,2,Meal Plan 1,0,Room_Type 4,58,2018,6,3,Online,0,0,0,137.4,0,Canceled,24.5,0.1,14.3,43.5
INN19924,2,0,1,2,Meal Plan 1,0,Room_Type 1,58,2018,2,5,Offline,0,0,0,60.0,0,Not_Canceled,2.2,3.0,20.4,27.3
INN02218,2,0,1,1,Meal Plan 1,1,Room_Type 1,17,2018,10,29,Online,0,0,0,149.0,3,Not_Canceled,7.2,0.7,24.3,38.9
INN05233,1,0,2,3,Meal Plan 1,0,Room_Type 1,78,2017,7,31,Online,0,0,0,68.0,0,Not_Canceled,24.9,1.2,16.0,52.3
INN30454,2,0,1,2,Meal Plan 1,0,Room_Type 1,11,2018,11,7,Online,0,0,0,205.0,2,Not_Canceled,12.6,2.7,25.9,31.4
INN33081,2,0,0,3,Meal Plan 1,0,Room_Type 1,33,2018,9,28,Offline,0,0,0,85.5,0,Not_Canceled,20.0,0.0,25.1,42.8
INN30258,2,0,1,1,Meal Plan 2,0,Room_Type 1,7,2018,5,21,Offline,0,0,0,112.0,1,Not_Canceled,21.6,0.2,11.3,39.9
INN02828,2,0,2,2,Meal Plan 1,0,Room_Type 1,9,2018,10,29,Online,0,0,0,137.63,1,Not_Canceled,7.2,0.7,24.3,38.9
INN22165,2,0,1,2,Meal Plan 1,0,Room_Type 1,89,2017,11,23,Online,0,0,0,72.25,2,Not_Canceled,14.9,1.6,36.4,30.1
INN33675,2,0,0,2,Not Selected,1,Room_Type 1,0,2017,8,4,Online,0,0,0,80.0,1,Not_Canceled,25.0,0.7,20.9,54.8
INN04997,2,0,0,1,Meal Plan 1,0,Room_Type 7,0,2018,3,9,Complementary,1,3,14,0.0,1,Not_Canceled,14.1,4.8,17.7,33.8
INN17723,1,0,1,2,Meal Plan 1,0,Room_Type 1,199,2018,11,4,Offline,0,0,0,63.75,1,Not_Canceled,12.6,0.0,13.5,31.4
INN03263,2,0,0,1,Meal Plan 1,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,80.0,0,Not_Canceled,18.4,0.0,20.9,36.4
INN24261,3,0,1,3,Meal Plan 1,0,Room_Type 1,83,2018,8,1,Online,0,0,0,154.7,1,Not_Canceled,28.5,0.0,11.8,55.2
INN33430,3,0,1,3,Meal Plan 1,0,Room_Type 1,118,2018,6,27,Online,0,0,0,121.55,2,Not_Canceled,27.3,0.0,17.1,43.5
INN06839,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,8,20,Online,0,0,0,139.0,0,Not_Canceled,25.2,0.2,15.0,55.2
INN35006,2,0,2,1,Meal Plan 2,0,Room_Type 1,138,2017,8,22,Offline,0,0,0,94.5,0,Canceled,27.4,0.3,10.7,54.8
INN05742,1,0,1,0,Meal Plan 1,0,Room_Type 1,6,2018,8,8,Corporate,0,0,0,65.0,0,Canceled,26.2,0.2,20.5,55.2
INN00651,2,0,0,1,Not Selected,0,Room_Type 1,7,2018,10,26,Online,0,0,0,120.0,0,Not_Canceled,14.1,0.1,20.6,38.9
INN22424,1,0,1,2,Meal Plan 1,0,Room_Type 1,28,2018,5,9,Corporate,0,0,0,89.0,1,Not_Canceled,21.0,0.0,16.8,39.9
INN11095,2,0,3,5,Meal Plan 1,0,Room_Type 1,224,2018,8,22,Online,0,0,0,72.76,0,Canceled,29.3,0.0,15.8,55.2
INN18643,2,0,1,4,Meal Plan 1,0,Room_Type 1,4,2018,10,17,Online,0,0,0,160.0,1,Canceled,20.5,0.0,12.8,38.9
INN15408,2,0,2,5,Not Selected,0,Room_Type 1,125,2018,7,10,Offline,0,0,0,63.75,2,Not_Canceled,21.8,0.2,18.8,53.7
INN05396,2,0,1,1,Meal Plan 1,0,Room_Type 4,44,2018,6,18,Online,0,0,0,96.3,0,Canceled,21.6,0.8,15.6,43.5
INN24217,2,2,0,3,Meal Plan 1,0,Room_Type 2,43,2018,1,14,Online,0,0,0,86.75,0,Canceled,7.0,0.0,8.7,29.1
INN07083,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,11,3,Online,0,0,0,112.0,1,Canceled,10.4,0.0,9.7,31.4
INN00573,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,4,9,Online,0,0,0,115.0,1,Not_Canceled,14.8,11.6,12.6,36.4
INN30794,2,0,1,4,Meal Plan 1,0,Room_Type 1,143,2018,9,21,Online,0,0,0,129.6,2,Canceled,21.0,7.8,28.3,42.8
INN03522,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,5,24,Online,0,0,0,141.0,0,Not_Canceled,23.0,1.2,7.6,39.9
INN10923,2,0,2,1,Meal Plan 1,0,Room_Type 7,10,2017,12,27,Offline,0,0,0,52.0,0,Not_Canceled,6.4,6.1,37.6,35.8
INN33781,2,0,1,0,Meal Plan 1,0,Room_Type 1,286,2018,10,16,Offline,0,0,0,90.0,0,Canceled,24.0,0.0,9.8,38.9
INN04479,2,0,1,3,Not Selected,0,Room_Type 1,173,2018,9,1,Online,0,0,0,84.43,1,Not_Canceled,22.4,0.0,12.0,42.8
INN05661,3,0,0,4,Meal Plan 1,0,Room_Type 4,42,2018,8,30,Online,0,0,0,142.2,2,Not_Canceled,20.4,0.2,12.7,55.2
INN09789,2,1,0,3,Meal Plan 1,0,Room_Type 1,100,2018,7,12,Online,0,0,0,106.03,1,Not_Canceled,24.7,0.1,13.3,53.7
INN00068,2,0,0,2,Meal Plan 1,0,Room_Type 4,26,2018,4,15,Online,0,0,0,142.0,0,Canceled,16.7,1.1,18.6,36.4
INN10777,2,0,2,1,Meal Plan 1,0,Room_Type 1,19,2017,12,5,Online,1,1,0,69.0,0,Not_Canceled,8.4,0.2,10.0,35.8
INN29011,2,0,0,2,Meal Plan 1,1,Room_Type 1,145,2018,6,28,Online,0,0,0,105.3,1,Not_Canceled,26.8,0.0,23.2,43.5
INN30858,2,0,1,1,Meal Plan 1,0,Room_Type 1,275,2018,6,4,Offline,0,0,0,62.8,0,Canceled,24.7,8.8,14.5,43.5
INN27773,2,0,2,2,Meal Plan 1,0,Room_Type 1,13,2018,3,27,Offline,0,0,0,79.15,0,Not_Canceled,12.6,8.0,24.1,33.8
INN21189,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,2,25,Corporate,0,0,0,80.0,0,Not_Canceled,2.7,0.0,23.3,27.3
INN13520,1,0,0,3,Meal Plan 1,0,Room_Type 4,14,2018,1,19,Online,0,0,0,77.6,0,Not_Canceled,6.8,0.6,24.2,29.1
INN25091,2,0,0,4,Not Selected,0,Room_Type 1,64,2018,4,26,Online,0,0,0,94.78,0,Canceled,14.3,0.0,20.2,36.4
INN32673,2,0,2,1,Meal Plan 1,0,Room_Type 4,80,2018,5,21,Online,0,0,0,140.4,0,Canceled,21.6,0.2,11.3,39.9
INN23994,1,0,1,0,Meal Plan 1,0,Room_Type 5,2,2017,8,2,Complementary,0,0,0,0.0,0,Not_Canceled,27.9,0.0,17.6,54.8
INN17643,2,0,2,2,Meal Plan 1,0,Room_Type 1,35,2018,3,25,Offline,0,0,0,63.0,0,Canceled,14.2,0.0,12.5,33.8
